0	1	2	undefined
6446	1	2	undefined
6447	1	2	undefined
6448	1	2	undefined
6449	1	2	undefined
6450	1	2	undefined
6451	1	2	undefined
6452	1	2	undefined
6453	1	2	undefined
6454	1	2	undefined
6455	1	2	undefined
6456	1	2	undefined
6457	1	2	undefined
6458	1	2	undefined
6459	1	2	undefined
6460	1	2	undefined
6461	1	2	undefined
6462	1	2	undefined
6463	1	2	undefined
6464	1	2	undefined
6465	1	2	undefined
6466	1	2	undefined
6467	1	2	undefined
6468	1	2	undefined
6469	1	2	undefined
6470	1	2	undefined
6471	1	2	undefined
6472	1	2	undefined
6473	1	2	undefined
6474	1	2	undefined
6475	1	2	undefined
6476	1	2	undefined
6477	1	2	undefined
6478	1	2	undefined
6479	1	2	undefined
6480	1	2	undefined
6481	1	2	undefined
6482	1	2	undefined
6483	1	2	undefined
6484	1	2	undefined
6485	1	2	undefined
6486	1	2	undefined
6487	1	2	undefined
6488	1	2	undefined
6489	1	2	undefined
6490	1	2	undefined
6491	1	2	undefined
6492	1	2	undefined
6493	1	2	undefined
6494	1	2	undefined
6495	1	2	undefined
6496	1	2	undefined
6497	1	2	undefined
6498	1	2	undefined
6499	1	2	undefined
6500	1	2	undefined
6501	1	2	undefined
6502	1	2	undefined
6503	1	2	undefined
6504	1	2	undefined
6505	1	2	undefined
6506	1	2	undefined
6507	1	2	undefined
6508	1	2	undefined
6509	1	2	undefined
6510	1	2	undefined
6511	1	2	undefined
6512	1	2	undefined
6513	1	2	undefined
6514	1	2	undefined
6515	1	2	undefined
6516	1	2	undefined
6517	1	2	undefined
6518	1	2	undefined
6519	1	2	undefined
6520	1	2	undefined
6521	1	2	undefined
6522	1	2	undefined
6523	1	2	undefined
6524	1	2	undefined
6525	1	2	undefined
6526	1	2	undefined
6527	1	2	undefined
6528	1	2	undefined
6529	1	2	undefined
6530	1	2	undefined
6531	1	2	undefined
6532	1	2	undefined
6533	1	2	undefined
6534	1	2	undefined
6535	1	2	undefined
6536	1	2	undefined
6537	1	2	undefined
6538	1	2	undefined
6539	1	2	undefined
6540	1	2	undefined
6541	1	2	undefined
6542	1	2	undefined
6543	1	2	undefined
6544	1	2	undefined
6545	1	2	undefined
6546	1	2	undefined
6547	1	2	undefined
6548	1	2	undefined
6549	1	2	undefined
6550	1	2	undefined
6551	1	2	undefined
6552	1	2	undefined
6553	1	2	undefined
6554	1	2	undefined
6555	1	2	undefined
6556	1	2	undefined
6557	1	2	undefined
6558	1	2	undefined
6559	1	2	undefined
6560	1	2	undefined
6561	1	2	undefined
6562	1	2	undefined
6563	1	2	undefined
6564	1	2	undefined
6565	1	2	undefined
6566	1	2	undefined
6567	1	2	undefined
6568	1	2	undefined
6569	1	2	undefined
6570	1	2	undefined
6571	1	2	undefined
6572	1	2	undefined
6573	1	2	undefined
6574	1	2	undefined
6575	1	2	undefined
6576	1	2	undefined
6577	1	2	undefined
6578	1	2	undefined
6579	1	2	undefined
6580	1	2	undefined
6581	1	2	undefined
6582	1	2	undefined
6583	1	2	undefined
6584	1	2	undefined
6585	1	2	undefined
6586	1	2	undefined
6587	1	2	undefined
6588	1	2	undefined
6589	1	2	undefined
6590	1	2	undefined
6591	1	2	undefined
6592	1	2	undefined
6593	1	2	undefined
6594	1	2	undefined
6595	1	2	undefined
6596	1	2	undefined
6597	1	2	undefined
6598	1	2	undefined
6599	1	2	undefined
6600	1	2	undefined
6601	1	2	undefined
6602	1	2	undefined
6603	1	2	undefined
6604	1	2	undefined
6605	1	2	undefined
6606	1	2	undefined
6607	1	2	undefined
6608	1	2	undefined
6609	1	2	undefined
6610	1	2	undefined
6611	1	2	undefined
6612	1	2	undefined
6613	1	2	undefined
6614	1	2	undefined
6615	1	2	undefined
6616	1	2	undefined
6617	1	2	undefined
6618	1	2	undefined
6619	1	2	undefined
6620	1	2	undefined
6621	1	2	undefined
6622	1	2	undefined
6623	1	2	undefined
6624	1	2	undefined
6625	1	2	undefined
6626	1	2	undefined
6627	1	2	undefined
6628	1	2	undefined
6629	1	2	undefined
6630	1	2	undefined
6631	1	2	undefined
6632	1	2	undefined
6633	1	2	undefined
6634	1	2	undefined
6635	1	2	undefined
6636	1	2	undefined
6637	1	2	undefined
6638	1	2	undefined
6639	1	2	undefined
6640	1	2	undefined
6641	1	2	undefined
6642	1	2	undefined
6643	1	2	undefined
6644	1	2	undefined
6645	1	2	undefined
6646	1	2	undefined
6647	1	2	undefined
6648	1	2	undefined
6649	1	2	undefined
6650	1	2	undefined
6651	1	2	undefined
6652	1	2	undefined
6653	1	2	undefined
6654	1	2	undefined
6655	1	2	undefined
6656	1	2	undefined
6657	1	2	undefined
6658	1	2	undefined
6659	1	2	undefined
6660	1	2	undefined
6661	1	2	undefined
6662	1	2	undefined
6663	1	2	undefined
6664	1	2	undefined
6665	1	2	undefined
6666	1	2	undefined
6667	1	2	undefined
6668	1	2	undefined
6669	1	2	undefined
6670	1	2	undefined
6671	1	2	undefined
6672	1	2	undefined
6673	1	2	undefined
6674	1	2	undefined
6675	1	2	undefined
6676	1	2	undefined
6677	1	2	undefined
6678	1	2	undefined
6679	1	2	undefined
6680	1	2	undefined
6681	1	2	undefined
6682	1	2	undefined
6683	1	2	undefined
6684	1	2	undefined
6685	1	2	undefined
6686	1	2	undefined
6687	1	2	undefined
6688	1	2	undefined
6689	1	2	undefined
6690	1	2	undefined
6691	1	2	undefined
6692	1	2	undefined
6693	1	2	undefined
6694	1	2	undefined
6695	1	2	undefined
6696	1	2	undefined
6697	1	2	undefined
6698	1	2	undefined
6699	1	2	undefined
6700	1	2	undefined
6701	1	2	undefined
6702	1	2	undefined
6703	1	2	undefined
6704	1	2	undefined
6705	1	2	undefined
6706	1	2	undefined
6707	1	2	undefined
6708	1	2	undefined
6709	1	2	undefined
6710	1	2	undefined
6711	1	2	undefined
6712	1	2	undefined
6713	1	2	undefined
6714	1	2	undefined
6715	1	2	undefined
6716	1	2	undefined
6717	1	2	undefined
6718	1	2	undefined
6719	1	2	undefined
6720	1	2	undefined
6721	1	2	undefined
6722	1	2	undefined
6723	1	2	undefined
6724	1	2	undefined
6725	1	2	undefined
6726	1	2	undefined
6727	1	2	undefined
6728	1	2	undefined
6729	1	2	undefined
6730	1	2	undefined
6731	1	2	undefined
6732	1	2	undefined

<--- Last few GCs --->

[7458:0x102d4f000]    72888 ms: Mark-sweep 1798.9 (2076.0) -> 1789.0 (2077.5) MB, 9804.6 / 0.0 ms  (average mu = 0.072, current mu = 0.007) allocation failure scavenge might not succeed
[7458:0x102d4f000]    76478 ms: Mark-sweep 1803.3 (2078.5) -> 1793.4 (2079.5) MB, 3555.3 / 0.0 ms  (average mu = 0.053, current mu = 0.010) allocation failure scavenge might not succeed


<--- JS stacktrace --->

==== JS stack trace =========================================

    0: ExitFrame [pc: 0x1009d6059]
    1: StubFrame [pc: 0x1009d6f2d]
    2: StubFrame [pc: 0x100a17c12]
Security context: 0x28efaf5c08d1 <JSObject>
    3: /* anonymous */ [0x28efeb1a34b9] [/Users/otet/MADT/6135/Program1/0610/debugEx.js:~1] [pc=0x2464cd809a0c](this=0x28efeb1a35e9 <Object map = 0x28ef67f40439>,0x28efeb1a35e9 <Object map = 0x28ef67f40439>,0x28efeb1a35a9 <JSFunction require (sfi = 0x28ef0d927351)>,0x28efeb1a3519 <Module map ...

